coef_mean,coef_sd,ci_mean,coef_low,coef_high,model,timeframe
0.0069486891826549425,0.0008873932889190337,0.002426344630089462,0.003963344828661268,0.009934033536648616,niehaus_1979,1979-2024
-0.002011131219935538,0.0014230133554775622,0.008964251609314881,-0.011399257773205444,0.007376995333334368,hoffert_1980_lower,1980-2000
-0.0008214493199341155,0.0014230133554775622,0.008980101871996351,-0.010224711673848284,0.008581813033980052,hoffert_1980_average,1980-2000
0.0013260151800675384,0.0014230133554775622,0.009003694527587282,-0.008099780723261379,0.010751811083396456,hoffert_1980_upper,1980-2000
0.003462940570546156,0.0009075803078640064,0.002392878046162631,0.0004812968954089106,0.006444584245683402,cess_1981_lower,1981-2024
0.0058765284730831644,0.0009075803078640063,0.0024083359215349275,0.002882465084870694,0.008870591861295634,cess_1981_median,1981-2024
0.00829011637562017,0.0009075803078640062,0.0024269885482927377,0.005281028959936981,0.01129920379130336,cess_1981_upper,1981-2024
-0.006739737108109346,0.0008930740943843788,0.0024559943566936893,-0.009755677549896018,-0.0037237966663226747,hansen_1981,1980-2024
0.002846135049122614,0.0009075803078640065,0.002430764167512521,-0.00016599843061258692,0.005858268528857815,schneider_1981,1981-2024
0.00012853190729461154,0.000856620449148585,0.005095638043694757,-0.00523658577554085,0.005493649590130072,gilliland_1982,1925-2024
0.009922714093375714,0.0009516893487063148,0.002992725068817917,0.006396272696605998,0.01344915549014543,seidel_1983,1983-2024
-0.00021318257887099394,0.0012416048850177528,0.004155510481400566,-0.005028824947740858,0.004602459789998871,hansen_1984_lower,1980-2010
0.0013538322138709508,0.001241604885017753,0.004204882667797953,-0.0035044784301463943,0.0062121428578882955,hansen_1984_median,1980-2010
0.002920847006612895,0.0012416048850177532,0.004258814404521726,-0.001984216111837911,0.007825910125063701,hansen_1984_upper,1980-2010
0.007190165074158934,0.0008930740943843785,0.002451441721216779,0.0041779308567024935,0.010202399291615375,bach_1985,1980-2024
0.013259534634957593,0.000977874935118135,0.003093105969010409,0.00962074448282161,0.016898324787093577,hoffert_1985,1985-2024
-0.014152740695154669,0.0009778749351181347,0.0033039894275936643,-0.01797240499629485,-0.010333076394014488,dickinson_1986_lower,1985-2024
0.032770336227921776,0.000977874935118135,0.0033039894265359453,0.028950671927696518,0.03659000052814704,dickinson_1986_median,1985-2024
0.07969341315099822,0.0009778749351181336,0.003303989427871371,0.07587374884961783,0.08351307745237861,dickinson_1986_upper,1985-2024
0.003900996155919699,0.0009824777745852198,0.003339892398586701,4.573560025444151e-05,0.007756256711584956,jones_1987,1987-2024
-0.009242350523695477,0.0009824777745852198,0.0034161041215396955,-0.013163819647267873,-0.005320881400123082,peng_1987_lower,1987-2024
-0.007679816324603633,0.0009824777745852198,0.0034046893194359306,-0.01159134570322426,-0.0037682869459830064,peng_1987_median,1987-2024
-0.006117282125511788,0.0009824777745852198,0.003389883525616203,-0.010015930998541431,-0.002218633252482146,peng_1987_upper,1987-2024
-0.007081750869466319,0.0009824777745852198,0.0033923999002502246,-0.010982587933629457,-0.00318091380530318,ramanathan_1987_a_lower,1987-2024
-0.00629171000328838,0.0009824777745852198,0.0033895121796492724,-0.010190035994521273,-0.0023933840120554865,ramanathan_1987_a_median,1987-2024
-0.00550166913711044,0.0009824777745852198,0.003390019357303339,-0.009400436116659552,-0.0016029021575613284,ramanathan_1987_a_upper,1987-2024
-8.197709951027025e-05,0.0008930740943843786,0.002536496103256679,-0.0031638273473531867,0.002999873148332646,ramanathan_1987_b_lower,1980-2024
0.015008609515911271,0.0008930740943843788,0.002536496103586928,0.011926759267796544,0.018090459764026,ramanathan_1987_b_median,1980-2024
0.03009919613133281,0.0008930740943843788,0.002536496104129729,0.027017345882771337,0.03318104637989429,ramanathan_1987_b_upper,1980-2024
